frame,time,mode,selected_model,action_throttle,action_steer,carla_pos_x,carla_pos_y,carla_pos_z,carla_yaw_deg,carla_rot_0,carla_rot_1,carla_rot_2,carla_rot_3,speed_mps,model_pos_x,model_pos_y,model_pos_z,model_rot_0,model_rot_1,model_rot_2,model_rot_3,pred_delta_0,pred_delta_1,pred_delta_2,pred_delta_3
74,3.7,FORWARD,forward,0.07999999821186066,0.0,-63.92052459716797,24.54380989074707,0.01717330887913704,8.066906929016113,1.6802690652184538e-06,9.494276582699968e-07,0.07033892720937729,0.9975231885910034,0.21926994215606516,-24.545503616333008,0.02133742906153202,63.90846252441406,0.0,0.0,0.07268376648426056,0.997355043888092,0.02627735212445259,-3.842307341983542e-05,1.1872090908582322e-05,0.14482314884662628
75,3.75,FORWARD,forward,0.07999999821186066,0.0,-63.892704010009766,24.54781723022461,0.01718013733625412,8.21186637878418,-1.3909492508901167e-06,1.4348561307997443e-06,0.07160072773694992,0.9974333643913269,0.3138495234155886,-24.549274444580078,0.021349545568227768,63.88246154785156,0.0,0.0,0.07394338399171829,0.9972624182701111,0.026271194219589233,-3.844624006887898e-05,1.2116734069422819e-05,0.14473120868206024
76,3.8000000000000003,FORWARD,forward,0.07999999821186066,0.0,-63.8685188293457,24.55135726928711,0.017192000523209572,8.35671329498291,1.7020686300384114e-06,1.210783125316084e-06,0.0728614553809166,0.997342050075531,0.21916967928977457,-24.553110122680664,0.021361902356147766,63.85647964477539,0.0,0.0,0.0752020925283432,0.9971683025360107,0.026265203952789307,-3.846926847472787e-05,1.2356169463600963e-05,0.14464086294174194
77,3.85,FORWARD,forward,0.07999999821186066,0.0,-63.840736389160156,24.55549430847168,0.017199097201228142,8.501461029052734,-1.5459011137863854e-06,1.7172043271784787e-06,0.07412120699882507,0.9972492456436157,0.31365465233013134,-24.557010650634766,0.021374495700001717,63.83051300048828,0.0,0.0,0.07645990699529648,0.9970726370811462,0.02625926025211811,-3.849299537250772e-05,1.2593909559655003e-05,0.14455227553844452
78,3.9000000000000004,FORWARD,forward,0.07999999821186066,0.0,-63.81658935546875,24.559160232543945,0.017211303114891052,8.646110534667969,1.487455733695242e-06,1.4900115274940617e-06,0.07537997514009476,0.9971548914909363,0.21903831843024196,-24.560976028442383,0.02138732373714447,63.804561614990234,0.0,0.0,0.07771684974431992,0.9969754815101624,0.026253430172801018,-3.851685323752463e-05,1.2827562386519276e-05,0.14446473121643066
79,3.95,FORWARD,forward,0.07999999821186066,0.0,-63.78883743286133,24.56344223022461,0.01721900887787342,8.790666580200195,-1.6604210486548254e-06,1.7302362493865076e-06,0.07663781940937042,0.9970589876174927,0.31356982560141233,-24.565006256103516,0.02140038274228573,63.77862548828125,0.0,0.0,0.07897290587425232,0.9968767762184143,0.026247678324580193,-3.85412567993626e-05,1.3058674085186794e-05,0.14437749981880188
80,4.0,FORWARD,forward,0.07999999821186066,0.0,-63.76472091674805,24.56722068786621,0.017231712117791176,8.935132026672363,1.4912091046426212e-06,1.4862549733152264e-06,0.07789474725723267,0.9969615936279297,0.21895158519704755,-24.56909942626953,0.021413670852780342,63.75270462036133,0.0,0.0,0.08022809773683548,0.9967765808105469,0.026241986081004143,-3.856578405248001e-05,1.3287992260302417e-05,0.14429053664207458
81,4.05,FORWARD,forward,0.07999999821186066,0.0,-63.73699951171875,24.57164192199707,0.017239494249224663,9.07950210571289,-1.7154721945189522e-06,1.7391336086802767e-06,0.0791507214307785,0.9968626499176025,0.31349255262904907,-24.573257446289062,0.021427186205983162,63.72679901123047,0.0,0.0,0.0814824029803276,0.9966747760772705,0.02623634971678257,-3.858940181089565e-05,1.3514520105673e-05,0.14420494437217712
82,4.1000000000000005,FORWARD,forward,0.07999999821186066,0.0,-63.71290969848633,24.57554054260254,0.017252616584300995,9.22378921508789,1.1978900147369131e-06,1.506456897004682e-06,0.08040585368871689,0.996762216091156,0.21887827288201825,-24.57748031616211,0.02144092693924904,63.70090866088867,0.0,0.0,0.08273583650588989,0.9965715408325195,0.026230743154883385,-3.8614278309978545e-05,1.374107159790583e-05,0.1441192775964737
83,4.15,FORWARD,forward,0.07999999821186066,0.0,-63.68522644042969,24.58009910583496,0.01726074144244194,9.367984771728516,-1.6893410474949633e-06,2.0088737073820084e-06,0.08166005462408066,0.9966602325439453,0.3133684386231921,-24.58176612854004,0.02145489491522312,63.6750373840332,0.0,0.0,0.08398839831352234,0.9964667558670044,0.02622515708208084,-3.86389801860787e-05,1.3967399354442023e-05,0.14403335750102997
84,4.2,FORWARD,forward,0.07999999821186066,0.0,-63.661170959472656,24.58411979675293,0.017274169251322746,9.512100219726562,1.2237576356710633e-06,1.7688371372059919e-06,0.08291343599557877,0.9965567588806152,0.21878433475283182,-24.586116790771484,0.02146908827126026,63.6491813659668,0.0,0.0,0.08524010330438614,0.9963604807853699,0.02621951699256897,-3.866326005663723e-05,1.419385262124706e-05,0.14394894242286682
85,4.25,FORWARD,forward,0.07999999821186066,0.0,-63.63351821899414,24.588815689086914,0.017282752320170403,9.656126022338867,-1.743677898957685e-06,2.0181321360723814e-06,0.08416592329740524,0.9964517951011658,0.3132993540419593,-24.590532302856445,0.021483508870005608,63.62334060668945,0.0,0.0,0.0864909291267395,0.9962526559829712,0.02621389739215374,-3.868887870339677e-05,1.4419831131817773e-05,0.14386440813541412
86,4.3,FORWARD,forward,0.07999999821186066,0.0,-63.60948181152344,24.592958450317383,0.017296409234404564,9.800065040588379,1.2281991530471714e-06,1.7657569060247624e-06,0.0854175016283989,0.9963452816009521,0.21869643474276543,-24.59501075744629,0.021498167887330055,63.59751892089844,0.0,0.0,0.08774078637361526,0.9961433410644531,0.02620820701122284,-3.872191155096516e-05,1.4658742657047696e-05,0.14376935362815857
87,4.3500000000000005,FORWARD,forward,0.07999999821186066,0.0,-63.581878662109375,24.59778594970703,0.01730552688241005,9.94390869140625,-1.797984054974222e-06,2.0276702343835495e-06,0.08666810393333435,0.9962372183799744,0.31310230774441167,-24.599552154541016,0.021513070911169052,63.571712493896484,0.0,0.0,0.08898966759443283,0.9960325956344604,0.02620241418480873,-3.875703987432644e-05,1.490378417656757e-05,0.14367172122001648
88,4.4,FORWARD,forward,0.07999999821186066,0.0,-63.55788040161133,24.60204315185547,0.017319487407803535,10.087664604187012,1.232626573255402e-06,1.7626681483307038e-06,0.08791782706975937,0.996127724647522,0.2186118922011774,-24.604158401489258,0.0215282179415226,63.54592514038086,0.0,0.0,0.0902375802397728,0.9959203004837036,0.026196662336587906,-3.879264841089025e-05,1.5147181329666637e-05,0.1435747891664505
89,4.45,FORWARD,forward,0.07999999821186066,0.0,-63.530311584472656,24.607013702392578,0.017328986898064613,10.231318473815918,-1.792892817320535e-06,2.0321731426520273e-06,0.08916651457548141,0.9960167407989502,0.3130515436164979,-24.608827590942383,0.021543612703680992,63.5201530456543,0.0,0.0,0.09148447960615158,0.9958065152168274,0.026190821081399918,-3.883049066644162e-05,1.539486402180046e-05,0.14347656071186066
90,4.5,FORWARD,forward,0.07999999821186066,0.0,-63.50634765625,24.61138916015625,0.01734348200261593,10.374885559082031,1.237040805790457e-06,1.759573365234246e-06,0.09041431546211243,0.995904266834259,0.2185567472533852,-24.61355972290039,0.021559253334999084,63.49440002441406,0.0,0.0,0.09273039549589157,0.9956912994384766,0.026185031980276108,-3.886697959387675e-05,1.5639880075468682e-05,0.14337849617004395
91,4.55,FORWARD,forward,0.07999999821186066,0.0,-63.478797912597656,24.616491317749023,0.017353210598230362,10.51834774017334,-1.7877974869406899e-06,2.036658088400145e-06,0.09166107326745987,0.9957903027534485,0.312999984342965,-24.618356704711914,0.021575139835476875,63.46866226196289,0.0,0.0,0.09397531300783157,0.9955745339393616,0.026179196313023567,-3.890370862791315e-05,1.588616578374058e-05,0.1432812213897705
92,4.6000000000000005,FORWARD,forward,0.07999999821186066,0.0,-63.454872131347656,24.620988845825195,0.017367972061038017,10.661715507507324,1.2414411685313098e-06,1.7564714198670117e-06,0.09290684014558792,0.9956747889518738,0.21841639547152322,-24.62321662902832,0.021591272205114365,63.44294357299805,0.0,0.0,0.09521922469139099,0.995456337928772,0.026173390448093414,-3.8941652746871114e-05,1.6132553355419077e-05,0.14318278431892395
93,4.65,FORWARD,forward,0.07999999821186066,0.0,-63.427371978759766,24.626222610473633,0.0173783116042614,10.80498218536377,-1.8420373635308351e-06,2.0467359718168154e-06,0.09415161609649658,0.9955579042434692,0.31284916515205125,-24.62813949584961,0.0216076523065567,63.41724395751953,0.0,0.0,0.09646213799715042,0.995336651802063,0.02616754360496998,-3.897855640389025e-05,1.6379588487325236e-05,0.14308509230613708
94,4.7,FORWARD,forward,0.07999999821186066,0.0,-63.40346908569336,24.630836486816406,0.017393454909324646,10.94815731048584,1.2458280025384738e-06,1.7533626532895141e-06,0.09539541602134705,0.9954394698143005,0.21835302597506154,-24.63312530517578,0.021624280139803886,63.391563415527344,0.0,0.0,0.09770405292510986,0.9952155351638794,0.026161661371588707,-3.90160275856033e-05,1.6627120203338563e-05,0.14298811554908752
95,4.75,FORWARD,forward,0.07999999821186066,0.0,-63.37601089477539,24.636205673217773,0.01740409806370735,11.091228485107422,-1.7775930700736353e-06,2.045570681730169e-06,0.09663818776607513,0.9953196048736572,0.31271295483573386,-24.638174057006836,0.02164115570485592,63.36589813232422,0.0,0.0,0.09894496947526932,0.9950929284095764,0.026155753061175346,-3.9054095395840704e-05,1.6874977518455125e-05,0.14289137721061707
96,4.800000000000001,FORWARD,forward,0.07999999821186066,0.0,-63.35214614868164,24.640933990478516,0.01741962321102619,11.234203338623047,1.2502009667514358e-06,1.7502472928754287e-06,0.09787995368242264,0.9951982498168945,0.21827175037328672,-24.643285751342773,0.0216582752764225,63.34025192260742,0.0,0.0,0.10018489509820938,0.994968831539154,0.02614990808069706,-3.909247607225552e-05,1.712019366095774e-05,0.14279459416866302
97,4.8500000000000005,FORWARD,forward,0.07999999821186066,0.0,-63.32472610473633,24.646440505981445,0.017430687323212624,11.377082824707031,-1.831795657381008e-06,2.0559061795211164e-06,0.09912074357271194,0.9950754046440125,0.3126360524276479,-24.648460388183594,0.02167564257979393,63.31462478637695,0.0,0.0,0.10142382234334946,0.9948433041572571,0.026144040748476982,-3.9131038647610694e-05,1.7366555766784586e-05,0.14269763231277466
98,4.9,FORWARD,forward,0.07999999821186066,0.0,-63.3009033203125,24.651288986206055,0.01744663156569004,11.519861221313477,1.2545600611701957e-06,1.7471253386247554e-06,0.10036051273345947,0.9949511289596558,0.21819595875871794,-24.653696060180664,0.021693255752325058,63.28901672363281,0.0,0.0,0.10266175121068954,0.9947163462638855,0.026138145476579666,-3.9169528463389724e-05,1.7613838281249627e-05,0.14260077476501465
99,4.95,FORWARD,forward,0.07999999821186066,0.0,-63.27350997924805,24.65692901611328,0.017458075657486916,11.66254997253418,-1.826668380999763e-06,2.0604629753506742e-06,0.10159933567047119,0.9948254227638245,0.31257890000072996,-24.658994674682617,0.021711114794015884,63.263427734375,0.0,0.0,0.10389869660139084,0.9945878982543945,0.026132259517908096,-3.920721064787358e-05,1.785920358088333e-05,0.1425057053565979
100,5.0,FORWARD,forward,0.07999999821186066,0.0,-63.24971389770508,24.66189193725586,0.01747436448931694,11.805143356323242,1.2589057405421045e-06,1.7439966768506565e-06,0.10283718258142471,0.9946982264518738,0.21807166696697042,-24.664356231689453,0.02172921970486641,63.237857818603516,0.0,0.0,0.10513465106487274,0.994458019733429,0.026126353070139885,-3.924681368516758e-05,1.8105491108144633e-05,0.14241015911102295
101,5.050000000000001,FORWARD,forward,0.07999999821186066,0.0,-63.22236251831055,24.66766357421875,0.017486227676272392,11.947632789611816,-1.821536670831847e-06,2.0650011265388457e-06,0.10407395660877228,0.9945695400238037,0.3123779395364928,-24.66977882385254,0.021747572347521782,63.21230697631836,0.0,0.0,0.10636959969997406,0.994326651096344,0.02612043172121048,-3.9286649553105235e-05,1.8352675397181883e-05,0.1423139125108719
102,5.1000000000000005,FORWARD,forward,0.07999999821186066,0.0,-63.1986083984375,24.67274284362793,0.01750289835035801,12.090034484863281,1.263237663806649e-06,1.7408615349268075e-06,0.10530982911586761,0.9944394826889038,0.2179037063083463,-24.675264358520508,0.021766170859336853,63.18677520751953,0.0,0.0,0.10760357975959778,0.9941938519477844,0.02611452154815197,-3.9325466786976904e-05,1.8597866073832847e-05,0.14221885800361633
103,5.15,FORWARD,forward,0.07999999821186066,0.0,-63.17130661010742,24.67864990234375,0.01751510612666607,12.23233699798584,-1.8164006405640976e-06,2.0695204057119554e-06,0.10654466599225998,0.9943079352378845,0.31223591663327893,-24.68081283569336,0.021785015240311623,63.16126251220703,0.0,0.0,0.1088365688920021,0.994059681892395,0.026108596473932266,-3.936549910577014e-05,1.884442644950468e-05,0.14212346076965332
104,5.2,FORWARD,forward,0.07999999821186066,0.0,-63.147586822509766,24.683841705322266,0.017532233148813248,12.374541282653809,1.2675559446506668e-06,1.7377195717926952e-06,0.10777848213911057,0.9941749572753906,0.21784104773388596,-24.68642234802246,0.02180410735309124,63.13576889038086,0.0,0.0,0.11006855964660645,0.9939240217208862,0.026102662086486816,-3.9405924326274544e-05,1.9091412468696944e-05,0.14202767610549927
105,5.25,FORWARD,forward,0.07999999821186066,0.0,-63.12032699584961,24.68988037109375,0.017544783651828766,12.516657829284668,-1.811260176509677e-06,2.074020585496328e-06,0.10901137441396713,0.9940404891967773,0.3121506277288442,-24.692092895507812,0.021823443472385406,63.110294342041016,0.0,0.0,0.11129956692457199,0.9937869310379028,0.026096750050783157,-3.944506897823885e-05,1.933652674779296e-05,0.14193300902843475
106,5.300000000000001,FORWARD,forward,0.07999999821186066,0.0,-63.09663772583008,24.6951904296875,0.017562218010425568,12.65867805480957,1.2718608104478335e-06,1.7345713558825082e-06,0.11024327576160431,0.9939046502113342,0.21776417765221567,-24.697826385498047,0.021843023598194122,63.084842681884766,0.0,0.0,0.11252960562705994,0.9936484098434448,0.02609086222946644,-3.948466473957524e-05,1.9580471416702494e-05,0.14183944463729858
107,5.3500000000000005,FORWARD,forward,0.07999999821186066,0.0,-63.069427490234375,24.701364517211914,0.01757526397705078,12.80059814453125,-1.8061155060422607e-06,2.078502575386665e-06,0.11147411912679672,0.9937673211097717,0.31199253696289936,-24.70362091064453,0.021862851455807686,63.059410095214844,0.0,0.0,0.1137586459517479,0.9935084581375122,0.026084870100021362,-3.952623956138268e-05,1.9828577933367342e-05,0.14174452424049377
108,5.4,FORWARD,forward,0.07999999821186066,0.0,-63.04578399658203,24.706783294677734,0.017593078315258026,12.942429542541504,1.2761520338244736e-06,1.731416659822571e-06,0.11270403116941452,0.9936286211013794,0.21768095699443976,-24.709476470947266,0.021882925182580948,63.03399658203125,0.0,0.0,0.11498668789863586,0.993367075920105,0.026078904047608376,-3.956653381465003e-05,2.0074616259080358e-05,0.1416504830121994
109,5.45,FORWARD,forward,0.07999999821186066,0.0,-63.01860809326172,24.71308708190918,0.017606429755687714,13.084161758422852,-1.7706247490423266e-06,2.34754793382308e-06,0.11393292993307114,0.9934884905815125,0.311969805572977,-24.715394973754883,0.02190324477851391,63.008602142333984,0.0,0.0,0.11621373891830444,0.9932242631912231,0.026072969660162926,-3.9607119106221944e-05,2.0318835595389828e-05,0.14155711233615875
110,5.5,FORWARD,forward,0.07999999821186066,0.0,-62.99500274658203,24.7186222076416,0.017624663189053535,13.22580337524414,1.2804297284674249e-06,1.7282554836128838e-06,0.11516083031892776,0.9933468699455261,0.21762104160231804,-24.72137451171875,0.021923808380961418,62.98323059082031,0.0,0.0,0.11743978410959244,0.9930800199508667,0.026067038998007774,-3.964902862207964e-05,2.0564350052154623e-05,0.14146265387535095
111,5.550000000000001,FORWARD,forward,0.07999999821186066,0.0,-62.96786880493164,24.72505760192871,0.017638472840189934,13.36734390258789,-1.7648177390583442e-06,2.3519157821283443e-06,0.11638770997524261,0.99320387840271,0.3118796012394143,-24.727415084838867,0.021944619715213776,62.95787811279297,0.0,0.0,0.11866483092308044,0.9929343461990356,0.0260610394179821,-3.969022509409115e-05,2.0811308786505833e-05,0.14136871695518494
112,5.6000000000000005,FORWARD,forward,0.07999999821186066,0.0,-62.94429016113281,24.7307071685791,0.01765701174736023,13.508803367614746,1.2846943491240381e-06,1.7250885093744728e-06,0.11761371046304703,0.9930594563484192,0.21753583434215293,-24.733516693115234,0.021965675055980682,62.93254852294922,0.0,0.0,0.11988890171051025,0.9927873015403748,0.02605508267879486,-3.9731006836518645e-05,2.105610110447742e-05,0.14127613604068756
113,5.65,FORWARD,forward,0.07999999821186066,0.0,-62.91720199584961,24.737274169921875,0.01767120324075222,13.650153160095215,-1.7590078869034187e-06,2.3562640762975207e-06,0.11883854866027832,0.9929136037826538,0.3116903687154254,-24.73967933654785,0.021986978128552437,62.9072380065918,0.0,0.0,0.12111199647188187,0.992638885974884,0.026049066334962845,-3.977296000812203e-05,2.1302637833287008e-05,0.14118333160877228
114,5.7,FORWARD,forward,0.07999999821186066,0.0,-62.89366912841797,24.7430362701416,0.017690390348434448,13.791423797607422,1.2889447589259362e-06,1.721914486552123e-06,0.12006253749132156,0.9927663207054138,0.21737724402713537,-24.74590301513672,0.02200852520763874,62.88195037841797,0.0,0.0,0.12233409285545349,0.9924889802932739,0.02604309283196926,-3.981507325079292e-05,2.154745379812084e-05,0.1410904824733734
115,5.75,FORWARD,forward,0.07999999821186066,0.0,-62.86662292480469,24.749732971191406,0.01770477183163166,13.932598114013672,-1.7854952147899894e-06,2.0962427242920967e-06,0.12128551304340363,0.992617666721344,0.31155907933470184,-24.752187728881836,0.022030318155884743,62.85668182373047,0.0,0.0,0.12355519831180573,0.992337703704834,0.026037069037556648,-3.9857659430708736e-05,2.1793641280964948e-05,0.1409977674484253
116,5.800000000000001,FORWARD,forward,0.07999999821186066,0.0,-62.84313201904297,24.7556095123291,0.017724113538861275,14.073670387268066,1.2931820947414963e-06,1.7187345520142117e-06,0.12250742316246033,0.9924675822257996,0.2172523096151396,-24.75853157043457,0.022052356973290443,62.83143615722656,0.0,0.0,0.12477532774209976,0.9921849966049194,0.026031088083982468,-3.989979450125247e-05,2.203833355451934e-05,0.14090509712696075
117,5.8500000000000005,FORWARD,forward,0.07999999821186066,0.0,-62.81614303588867,24.762434005737305,0.017739104107022285,14.214654922485352,-1.7803300806917832e-06,2.1006308088544756e-06,0.12372838705778122,0.9923161268234253,0.3114006413651097,-24.764936447143555,0.022074639797210693,62.80621337890625,0.0,0.0,0.1259945034980774,0.9920309782028198,0.026025081053376198,-3.994153667008504e-05,2.2282503778114915e-05,0.1408139318227768
118,5.9,FORWARD,forward,0.07999999821186066,0.0,-62.792694091796875,24.76842498779297,0.017759094014763832,14.355552673339844,1.2974060155102052e-06,1.7155480236397125e-06,0.1249484047293663,0.9921632409095764,0.2172066613984591,-24.77140235900879,0.022097168490290642,62.781009674072266,0.0,0.0,0.12721265852451324,0.9918754696846008,0.026019029319286346,-3.998485772171989e-05,2.2528914996655658e-05,0.14072206616401672
119,5.95,FORWARD,forward,0.07999999821186066,0.0,-62.765750885009766,24.775381088256836,0.017774200066924095,14.496350288391113,-1.716032556942082e-06,2.097480773954885e-06,0.12616737186908722,0.9920089840888977,0.3113532068142372,-24.77792739868164,0.02211994118988514,62.755828857421875,0.0,0.0,0.1284298151731491,0.991718590259552,0.02601303905248642,-4.002809873782098e-05,2.2773107048124075e-05,0.1406300663948059
120,6.0,FORWARD,forward,0.07999999821186066,0.0,-62.74234390258789,24.78148078918457,0.017794493585824966,14.637065887451172,1.3016166349189007e-06,1.7123555835496518e-06,0.1273854374885559,0.9918532967567444,0.21716032418102835,-24.784513473510742,0.022142957895994186,62.73067092895508,0.0,0.0,0.12964600324630737,0.9915603399276733,0.02600702829658985,-4.007035749964416e-05,2.3016855266178027e-05,0.14053919911384583
