step,time,reference_dx,reference_dy,policy_throttle,policy_steer,action_throttle,action_steer,control_throttle,control_steer,control_brake,control_reverse,control_hand_brake,predicted_delta_x,predicted_delta_y,predicted_delta_z,predicted_delta_yaw,target_yaw_step_deg,ref_x,ref_y,ref_z,ref_yaw_deg,pred_x,pred_y,pred_z,pred_yaw_deg,speed_mps,error_x,error_y,error_z,error_pos_l2,error_yaw_deg,current_loss,cumulative_mean_loss,total_loss
639,23.852883655939195,0.010699272155761719,-0.03162515163421631,0.03480623662471771,0.15020668506622314,0.03480623662471771,0.15020668506622314,0.03480623662471771,0.15020668506622314,0.0,0,0,0.009944135323166847,-8.830996375763789e-05,-0.0002204508928116411,0.19455820322036743,0.6129280573759672,-64.09659576416016,26.797422409057617,0.0018781661055982113,-126.34973409560797,-56.36092758178711,23.293317794799805,0.001886672922410071,-3.209686517715454,0.032813895753288504,7.735668182373047,-3.5041046142578125,8.506816811859608e-06,8.492308616638184,123.14004757789252,10.452444076538086,3.5103538036346436,12.878307715649305
640,23.890212112364765,0.010972023010253906,-0.03131210803985596,0.03480623662471771,0.14579911530017853,0.03480623662471771,0.14579911530017853,0.03480623662471771,0.14579911530017853,0.0,0,0,0.009973306208848953,-7.770963566144928e-05,-0.00018821842968463898,0.18629923462867737,0.623140891601281,-64.1161117553711,26.770593643188477,0.0018781661055982113,-125.7265932040067,-56.35808563232422,23.29329490661621,0.001883659278973937,-3.191437005996704,0.07306313225419929,7.758026123046875,-3.4772987365722656,5.493173375725746e-06,8.501681327819824,122.53515619800999,10.47387981414795,3.5212173461914062,12.836664982464306
641,23.927540568790334,0.012509346008300781,-0.034415602684020996,0.03480623662471771,0.14221693575382233,0.03480623662471771,0.14221693575382233,0.03480623662471771,0.14221693575382233,0.0,0,0,0.009962188079953194,-7.0307040004991e-05,-0.0001798912271624431,0.18108516931533813,0.7081180759591916,-64.13731384277344,26.740734100341797,0.0018781661055982113,-125.01847512804753,-56.35582733154297,23.29339599609375,0.0018854521913453937,-3.190399646759033,0.02669174417116287,7.781486511230469,-3.447338104248047,7.286085747182369e-06,8.51091480255127,121.82807548128847,10.494771957397461,3.5320796966552734,12.78534742149002
642,23.964869025215904,0.011545181274414062,-0.030629873275756836,0.03480623662471771,0.13781020045280457,0.03480623662471771,0.13781020045280457,0.03480623662471771,0.13781020045280457,0.0,0,0,0.010008709505200386,-6.0562633734662086e-05,-0.00015042176528368145,0.17321249842643738,0.6475690449337037,-64.15594482421875,26.713821411132812,0.0018781661055982113,-124.37090608311382,-56.35328674316406,23.293365478515625,0.0018827056046575308,-3.173645496368408,0.0673664544249295,7.8026580810546875,-3.4204559326171875,4.539499059319496e-06,8.519448280334473,121.19726058674541,10.51416301727295,3.542937994003296,12.74085470061489
643,24.002197481641474,0.011813640594482422,-0.030291438102722168,0.03480623662471771,0.13465586304664612,0.03480623662471771,0.13465586304664612,0.03480623662471771,0.13465586304664612,0.0,0,0,0.01000884547829628,-5.429418524727225e-05,-0.00014501197438221425,0.16875213384628296,0.6568730354145487,-64.17414855957031,26.68688201904297,0.0018781661055982113,-123.71403304769929,-56.35130310058594,23.29345703125,0.0018845367012545466,-3.1740424633026123,0.021353404087048097,7.822845458984375,-3.3934249877929688,6.370595656335354e-06,8.52714729309082,120.53999058439666,10.53148365020752,3.5537896156311035,12.693150393905741
644,24.039525938067044,0.01344442367553711,-0.03325986862182617,0.03480623662471771,0.13229426741600037,0.03480623662471771,0.13229426741600037,0.03480623662471771,0.13229426741600037,0.0,0,0,0.010076126083731651,-4.640033148461953e-05,-0.00012212475121486932,0.16311998665332794,0.7488627389222984,-64.19386291503906,26.656909942626953,0.0018781661055982113,-122.96517030877699,-56.34901428222656,23.293420791625977,0.0018817901145666838,-3.1584784984588623,0.0623564068575582,7.8448486328125,-3.3634891510009766,3.6240089684724808e-06,8.535496711730957,119.80669181031811,10.550256729125977,3.564636707305908,12.639419849675884
645,24.076854394492614,0.012382984161376953,-0.029563546180725098,0.03480623662471771,0.12942223250865936,0.03480623662471771,0.12942223250865936,0.03480623662471771,0.12942223250865936,0.0,0,0,0.010077305138111115,-4.126247949898243e-05,-0.00012119836173951626,0.15999266505241394,0.684345510192486,-64.21114349365234,26.629915237426758,0.0018781661055982113,-122.28082479858452,-56.34727096557617,23.293502807617188,0.001883773715235293,-3.160034656524658,0.016642535291893433,7.863872528076172,-3.3364124298095703,5.607609637081623e-06,8.542372703552246,119.12079014205983,10.5655517578125,3.575474262237549,12.588755069347059
646,24.114182850918183,0.01265096664428711,-0.029207587242126465,0.03480623662471771,0.12745019793510437,0.03480623662471771,0.12745019793510437,0.03480623662471771,0.12745019793510437,0.0,0,0,0.010146016255021095,-3.454936086200178e-05,-0.0001008444232866168,0.15520501136779785,0.7040791256049488,-64.22797393798828,26.602901458740234,0.0018781661055982113,-121.57674567297956,-56.3452033996582,23.293460845947266,0.0018813323695212603,-3.145508289337158,0.05791464523067584,7.882770538330078,-3.3094406127929688,3.166263923048973e-06,8.549296379089355,118.43123738364238,10.580984115600586,3.5863020420074463,12.538182782560408
647,24.151511307343753,0.014370441436767578,-0.03202712535858154,0.03480623662471771,0.12535443902015686,0.03480623662471771,0.12535443902015686,0.03480623662471771,0.12535443902015686,0.0,0,0,0.0101437047123909,-3.04964942188235e-05,-0.00010256486712023616,0.1528288722038269,0.7922165683398248,-64.24615478515625,26.5728702545166,0.0018781661055982113,-120.78452910463974,-56.343685150146484,23.29354476928711,0.0018832015339285135,-3.1480109691619873,0.012549093307715985,7.902469635009766,-3.279325485229492,5.0354283303022385e-06,8.555875778198242,117.63651813547779,10.595351219177246,3.597118854522705,12.477816296612891
648,24.188839763769323,0.013214588165283203,-0.028434276580810547,0.03480623662471771,0.12297677248716354,0.03480623662471771,0.12297677248716354,0.03480623662471771,0.12297677248716354,0.0,0,0,0.010212808847427368,-2.4932871383498423e-05,-8.405018888879567e-05,0.14863725006580353,0.7280230215293955,-64.26203155517578,26.54583168029785,0.0018781661055982113,-120.05650608311036,-56.34181594848633,23.293502807617188,0.0018807220039889216,-3.134338855743408,0.05402411068855532,7.920215606689453,-3.252328872680664,2.555898390710354e-06,8.56197738647461,116.92216722736697,10.60875415802002,3.6079227924346924,12.424758755445762
649,24.226168220194893,0.01348114013671875,-0.02805924415588379,0.03480623662471771,0.12153567373752594,0.03480623662471771,0.12153567373752594,0.03480623662471771,0.12153567373752594,0.0,0,0,0.010206084698438644,-2.184634104196448e-05,-8.800004434306175e-05,0.14682435989379883,0.7445788861047333,-64.27745056152344,26.518787384033203,0.0018781661055982113,-119.31192719700562,-56.34047317504883,23.293582916259766,0.00188274378888309,-3.137726306915283,0.008973197971013706,7.936977386474609,-3.2252044677734375,4.577683284878731e-06,8.56723690032959,116.17420089009033,10.620035171508789,3.61871075630188,12.36799070500979
650,24.263496676620463,0.015288829803466797,-0.030724167823791504,0.03480623662471771,0.11981478333473206,0.03480623662471771,0.11981478333473206,0.03480623662471771,0.11981478333473206,0.0,0,0,0.010270640254020691,-1.7434997062082402e-05,-7.186803850345314e-05,0.14322176575660706,0.8388183548115364,-64.29402923583984,26.48874282836914,0.0018781661055982113,-118.4731088421941,-56.338783264160156,23.293537139892578,0.001880226074717939,-3.124847888946533,0.05059930483873707,7.9552459716796875,-3.1952056884765625,2.0599691197276115e-06,8.572938919067383,115.34826095324757,10.632257461547852,3.629483938217163,12.305123799763773
651,24.300825133046033,0.014039993286132812,-0.027243614196777344,0.03480623662471771,0.11794174462556839,0.03480623662471771,0.11794174462556839,0.03480623662471771,0.11794174462556839,0.0,0,0,0.010261902585625648,-1.5045205145725049e-05,-7.67887249821797e-05,0.14184574782848358,0.7799452652655532,-64.30845642089844,26.461702346801758,0.0018781661055982113,-117.69316357692853,-56.337615966796875,23.293617248535156,0.0018822860438376665,-3.128967761993408,0.0059268385836869246,7.9708404541015625,-3.1680850982666016,4.119938239455223e-06,8.577357292175293,114.56419581493515,10.641439437866211,3.6402385234832764,12.244988571378965
652,24.338153589471602,0.014302730560302734,-0.026845932006835938,0.03480623662471771,0.11613141000270844,0.03480623662471771,0.11613141000270844,0.03480623662471771,0.11613141000270844,0.0,0,0,0.010326627641916275,-1.154029268946033e-05,-6.137443415354937e-05,0.13849937915802002,0.788044711823261,-64.3224105834961,26.434673309326172,0.0018781661055982113,-116.90511886510528,-56.33607482910156,23.293575286865234,0.0018796538934111595,-3.1167609691619873,0.04764595512734363,7.986335754394531,-3.1410980224609375,1.487787812948227e-06,8.581844329833984,113.7883578959433,10.650810241699219,3.6509745121002197,12.186144605929588
653,24.375482045897172,0.01619863510131836,-0.029355406761169434,0.03480623662471771,0.11451376974582672,0.03480623662471771,0.11451376974582672,0.03480623662471771,0.11451376974582672,0.0,0,0,0.010312315076589584,-9.807727110455744e-06,-6.806549208704382e-05,0.13743236660957336,0.8979521394193455,-64.33734893798828,26.40465545654297,0.0018781661055982113,-116.00716672568592,-56.33503723144531,23.29366111755371,0.0018819808028638363,-3.121521472930908,0.003507767370966591,8.002311706542969,-3.110994338989258,3.814697265625e-06,8.585760116577148,112.88564525275501,10.658534049987793,3.661689281463623,12.115788788871589
654,24.412810502322742,0.014856815338134766,-0.02599155902862549,0.03480623662471771,0.11240020394325256,0.03480623662471771,0.11240020394325256,0.03480623662471771,0.11240020394325256,0.0,0,0,0.010372726246714592,-7.14786619937513e-06,-5.4152867960510775e-05,0.13447648286819458,0.8262535957796331,-64.35028076171875,26.377656936645508,0.0018781661055982113,-115.1809131299063,-56.33363342285156,23.293622970581055,0.0018795776413753629,-3.1098945140838623,0.04512721738681542,8.016647338867188,-3.084033966064453,1.4115357771515846e-06,8.58940601348877,112.07101861582242,10.665797233581543,3.672382354736328,12.053501046727126
655,24.450138958748312,0.015116691589355469,-0.02557516098022461,0.03480623662471771,0.11141600459814072,0.03480623662471771,0.11141600459814072,0.03480623662471771,0.11141600459814072,0.0,0,0,0.010357959195971489,-5.924912329646759e-06,-6.0904581914655864e-05,0.13352641463279724,0.8405773915265797,-64.36272430419922,26.350679397583008,0.0018781661055982113,-114.34033573837971,-56.33271408081055,23.29370880126953,0.001881675678305328,-3.115173816680908,0.0021513221315522997,8.030010223388672,-3.0569705963134766,3.509572707116604e-06,8.59221363067627,111.22516192169883,10.670944213867188,3.6830508708953857,11.987956358548821
656,24.48746741517388,0.017101764678955078,-0.02792346477508545,0.03480623662471771,0.11098839342594147,0.03480623662471771,0.11098839342594147,0.03480623662471771,0.11098839342594147,0.0,0,0,0.01041414774954319,-3.699115040944889e-06,-4.780307790497318e-05,0.1307198703289032,0.9550341385441357,-64.3759765625,26.32073402404785,0.0018781661055982113,-113.38530159983557,-56.3314208984375,23.293670654296875,0.0018791579641401768,-3.103973865509033,0.04302690712253363,8.0445556640625,-3.0270633697509766,9.918585419654846e-07,8.595231056213379,110.28132773432651,10.676403999328613,3.693695545196533,11.914705280003517
657,24.52479587159945,0.015664100646972656,-0.02468085289001465,0.03480623662471771,0.11033295840024948,0.03480623662471771,0.11033295840024948,0.03480623662471771,0.11033295840024948,0.0,0,0,0.010393399745225906,-2.508386387489736e-06,-5.553931987378746e-05,0.13021692633628845,0.8814014079900971,-64.38737487792969,26.29381561279297,0.0018781661055982113,-112.50390019184547,-56.33060073852539,23.29375648498535,0.001881294185295701,-3.1096808910369873,0.0025045882671550224,8.056774139404297,-3.000059127807617,3.1280796974897385e-06,8.597207069396973,109.39421930080846,10.679444313049316,3.7043118476867676,11.845748496013737
658,24.56212432802502,0.01592254638671875,-0.024248242378234863,0.03480623662471771,0.11027108132839203,0.03480623662471771,0.11027108132839203,0.03480623662471771,0.11027108132839203,0.0,0,0,0.010445887222886086,-6.761347322026268e-07,-4.319347135606222e-05,0.12799213826656342,0.900255923971713,-64.39826202392578,26.266931533813477,0.0018781661055982113,-111.60364426787376,-56.32939147949219,23.293718338012695,0.0018788528395816684,-3.0988471508026123,0.04124578736164689,8.068870544433594,-2.9732131958007812,6.867339834570885e-07,8.599225044250488,108.50479711707112,10.682612419128418,3.7149014472961426,11.77725898824184
659,24.59945278445059,0.01799488067626953,-0.02642989158630371,0.03480623662471771,0.11082403361797333,0.03480623662471771,0.11082403361797333,0.03480623662471771,0.11082403361797333,0.0,0,0,0.010419754311442375,1.4944635040592402e-07,-5.2029852668056265e-05,0.12804128229618073,1.016487464692375,-64.40977478027344,26.23710060119629,0.0018781661055982113,-110.58715680318141,-56.32865905761719,23.29380989074707,0.0018808746244758368,-3.104858875274658,0.0036613249447341877,8.08111572265625,-2.9432907104492188,2.7085188776254654e-06,8.60042953491211,107.48229792790676,10.683505058288574,3.7254598140716553,11.697099728568707
660,24.63678124087616,0.016463279724121094,-0.0233156681060791,0.03480623662471771,0.11153343319892883,0.03480623662471771,0.11153343319892883,0.03480623662471771,0.11153343319892883,0.0,0,0,0.01046869345009327,1.6876147128641605e-06,-4.01272154704202e-05,0.1263035535812378,0.9350380477212354,-64.41959381103516,26.21030044555664,0.0018781661055982113,-109.65211875546018,-56.32752990722656,23.29377555847168,0.0018785475986078382,-3.094299793243408,0.0397639737064871,8.092063903808594,-2.916524887084961,3.814930096268654e-07,8.601605415344238,106.55781896221674,10.684542655944824,3.735987901687622,11.62593097916063
661,24.674109697301734,0.01672077178955078,-0.022869348526000977,0.03480623662471771,0.11274156719446182,0.03480623662471771,0.11274156719446182,0.03480623662471771,0.11274156719446182,0.0,0,0,0.010438082739710808,2.3636766854906455e-06,-4.963752508047037e-05,0.12687444686889648,0.9574505991960223,-64.42890167236328,26.183542251586914,0.0018781661055982113,-108.69466815626416,-56.32686233520508,23.293869018554688,0.0018807601882144809,-3.1005256175994873,0.004836896396666591,8.102039337158203,-2.8896732330322266,2.5940826162695885e-06,8.601933479309082,105.59414253866464,10.683424949645996,3.7464823722839355,11.551112763931817
662,24.711438153727304,0.018875598907470703,-0.024875640869140625,0.03480623662471771,0.11682643741369247,0.03480623662471771,0.11682643741369247,0.03480623662471771,0.11682643741369247,0.0,0,0,0.010479811578989029,3.694505721796304e-06,-3.89288215956185e-05,0.12573783099651337,1.082346707019326,-64.43862915039062,26.153871536254883,0.0018781661055982113,-107.61232144924483,-56.3257942199707,23.29383659362793,0.0018783569103106856,-3.0901191234588623,0.03852183845397162,8.112834930419922,-2.860034942626953,1.9080471247434616e-07,8.602202415466309,104.522202325786,10.681975364685059,3.7569427490234375,11.468029778915255
663,24.748766610152874,0.017255783081054688,-0.021902084350585938,0.03480623662471771,0.12038295716047287,0.03480623662471771,0.12038295716047287,0.03480623662471771,0.12038295716047287,0.0,0,0,0.010439101606607437,4.54592372989282e-06,-4.9921909521799535e-05,0.12722961604595184,1.0003792161268166,-64.44683837890625,26.12722396850586,0.0018781661055982113,-106.61194223311804,-56.32518768310547,23.29393196105957,0.0018803405109792948,-3.096435546875,0.00590238131246494,8.121650695800781,-2.833292007446289,2.1744053810834885e-06,8.60167121887207,103.51550668624304,10.678683280944824,3.7673676013946533,11.390150404027612
664,24.786095066578444,0.017507553100585938,-0.02143692970275879,0.03480623662471771,0.12387613207101822,0.03480623662471771,0.12387613207101822,0.03480623662471771,0.12387613207101822,0.0,0,0,0.010475719347596169,5.830484951729886e-06,-3.987315358244814e-05,0.12725825607776642,1.0101376110593492,-64.45452117919922,26.100631713867188,0.0018781661055982113,-105.6018046220587,-56.32417297363281,23.293901443481445,0.0018780516693368554,-3.086120843887329,0.03751052316403398,8.130348205566406,-2.806730270385742,-1.1443626135587692e-07,8.601180076599121,102.51568377817136,10.675519943237305,3.7777559757232666,11.313653814960965
665,24.823423523004013,0.01974773406982422,-0.023267745971679688,0.03480623662471771,0.12759391963481903,0.03480623662471771,0.12759391963481903,0.03480623662471771,0.12759391963481903,0.0,0,0,0.010432524606585503,6.094083801144734e-06,-5.155641702003777e-05,0.12961238622665405,1.1566152480729102,-64.46243286132812,26.071157455444336,0.0018781661055982113,-104.44518937398581,-56.32362365722656,23.29399299621582,0.001880226074717939,-3.092438220977783,0.006784290068104972,8.138809204101562,-2.7771644592285156,2.0599691197276115e-06,8.599584579467773,101.35275115300806,10.669349670410156,3.7881035804748535,11.223542862295881
666,24.860751979429583,0.018037796020507812,-0.02044057846069336,0.03480623662471771,0.13157670199871063,0.03480623662471771,0.13157670199871063,0.03480623662471771,0.13157670199871063,0.0,0,0,0.01046876609325409,6.94355730956886e-06,-4.148067455389537e-05,0.13003568351268768,1.0551538730411494,-64.468994140625,26.044696807861328,0.0018781661055982113,-103.39003550094466,-56.32265090942383,23.29396629333496,0.0018778227968141437,-3.0822150707244873,0.036650157911756825,8.146343231201172,-2.750730514526367,-3.4330878406763077e-07,8.598222732543945,100.3078204302202,10.66399097442627,3.7984120845794678,11.144070838779454
667,24.898080435855153,0.01828479766845703,-0.019957780838012695,0.03480623662471771,0.13531939685344696,0.03480623662471771,0.13531939685344696,0.03480623662471771,0.13531939685344696,0.0,0,0,0.010419759899377823,6.9491052272496745e-06,-5.445666829473339e-05,0.13278134167194366,1.0775023965807407,-64.47501373291016,26.018308639526367,0.0018781661055982113,-102.31253310436392,-56.3221321105957,23.294069290161133,0.0018800353864207864,-3.088562488555908,0.007548928999845165,8.152881622314453,-2.7242393493652344,1.8692808225750923e-06,8.595985412597656,99.22397061580801,10.656432151794434,3.8086788654327393,11.061322504771216
668,24.935408892280723,0.02060985565185547,-0.021609783172607422,0.03480623662471771,0.13915249705314636,0.03480623662471771,0.13915249705314636,0.03480623662471771,0.13915249705314636,0.0,0,0,0.010451061651110649,7.4723720899783075e-06,-4.5501874410547316e-05,0.13368529081344604,1.218225684498691,-64.48107147216797,25.98906707763672,0.0018781661055982113,-101.09430741986523,-56.32119369506836,23.294042587280273,0.0018776702927425504,-3.078369379043579,0.03593055142115825,8.15987777709961,-2.6950244903564453,-4.958128556609154e-07,8.593414306640625,98.01593804082165,10.647836685180664,3.818901538848877,10.969474769161055
669,24.972737348706293,0.018808364868164062,-0.018931150436401367,0.03480623662471771,0.14342203736305237,0.03480623662471771,0.14342203736305237,0.03480623662471771,0.14342203736305237,0.0,0,0,0.010401621460914612,7.16250178811606e-06,-5.836728450958617e-05,0.1365858018398285,1.1210874094347503,-64.48595428466797,25.962831497192383,0.0018781661055982113,-99.97322001043048,-56.32071304321289,23.294145584106445,0.0018799209501594305,-3.0847175121307373,0.008195153262122383,8.165241241455078,-2.6686859130859375,1.7548445612192154e-06,8.590288162231445,96.88850249829977,10.638043403625488,3.8290793895721436,10.884212198250765
670,25.010065805131863,0.019053936004638672,-0.01843738555908203,0.03480623662471771,0.1465233713388443,0.03480623662471771,0.1465233713388443,0.03480623662471771,0.1465233713388443,0.0,0,0,0.010433526709675789,7.627684681210667e-06,-4.897974577033892e-05,0.13751614093780518,1.1355249220822827,-64.49028778076172,25.93667221069336,0.0018781661055982113,-98.8376950883482,-56.31980514526367,23.294118881225586,0.0018775558564811945,-3.0745856761932373,0.03532498406852791,8.170482635498047,-2.6425533294677734,-6.102491170167923e-07,8.58719253540039,95.76310941215496,10.628357887268066,3.839212656021118,10.800120466705854
671,25.047394261557432,0.021458148956298828,-0.01990222930908203,0.03480623662471771,0.1513516902923584,0.03480623662471771,0.1513516902923584,0.03480623662471771,0.1513516902923584,0.0,0,0,0.010382469743490219,7.1996219048742205e-06,-6.21592189418152e-05,0.14040665328502655,1.284470578061729,-64.49445343017578,25.907705307006836,0.0018781661055982113,-97.55322451028646,-56.31935119628906,23.294218063354492,0.0018798065138980746,-3.0809028148651123,0.008754809276507123,8.175102233886719,-2.6134872436523438,1.6404082998633385e-06,8.582693099975586,94.47232169542133,10.614957809448242,3.8492958545684814,10.70297068862825
672,25.084722717983002,0.01956939697265625,-0.01738142967224121,0.03480623662471771,0.1565406322479248,0.03480623662471771,0.1565406322479248,0.03480623662471771,0.1565406322479248,0.0,0,0,0.010411156341433525,7.73208012105897e-06,-5.317923205439001e-05,0.14140543341636658,1.1825457491184466,-64.49762725830078,25.881725311279297,0.0018781661055982113,-96.370678761168,-56.31847381591797,23.294198989868164,0.001877479488030076,-3.070801258087158,0.03480418630158514,8.179153442382812,-2.587526321411133,-6.866175681352615e-07,8.578685760498047,93.29987750308084,10.602992057800293,3.859330892562866,10.616390951634028
673,25.122051174408572,0.01981353759765625,-0.0168759822845459,0.03480623662471771,0.16140252351760864,0.03480623662471771,0.16140252351760864,0.03480623662471771,0.16140252351760864,0.0,0,0,0.01035553589463234,7.484675734303892e-06,-6.708443106617779e-05,0.14466139674186707,1.1965442988043833,-64.500244140625,25.8558292388916,0.0018781661055982113,-95.17413446236363,-56.31804656982422,23.2943058013916,0.0018797301454469562,-3.077057361602783,0.00925324196325572,8.182197570800781,-2.5615234375,1.5640398487448692e-06,8.573782920837402,92.09707710076083,10.588811874389648,3.8693153858184814,10.5275722111594
674,25.15937963083414,0.02229452133178711,-0.018150806427001953,0.03480623662471771,0.16633695363998413,0.03480623662471771,0.16633695363998413,0.03480623662471771,0.16633695363998413,0.0,0,0,0.010382913053035736,7.94961306382902e-06,-5.834465991938487e-05,0.14615237712860107,1.3500904784929162,-64.50250244140625,25.82716941833496,0.0018781661055982113,-93.82404398387071,-56.31718444824219,23.294286727905273,0.0018774032359942794,-3.066956043243408,0.03436266574985813,8.185317993164062,-2.5328826904296875,-7.628696039319038e-07,8.56825065612793,90.75708794062729,10.572866439819336,3.879246950149536,10.429278798572863
675,25.19670808725971,0.020321369171142578,-0.01579427719116211,0.03480623662471771,0.17259536683559418,0.03480623662471771,0.17259536683559418,0.03480623662471771,0.17259536683559418,0.0,0,0,0.010324550792574883,7.40263749321457e-06,-7.29308812879026e-05,0.14970393478870392,1.2402077949141983,-64.50393676757812,25.801471710205078,0.0018781661055982113,-92.5838361889565,-56.31678771972656,23.29439353942871,0.0018796920776367188,-3.073120355606079,0.0096688638745867,8.187149047851562,-2.507078170776367,1.5259720385074615e-06,8.562409400939941,89.51071583335045,10.556381225585938,3.8891236782073975,10.338600555807519
676,25.23403654368528,0.02055835723876953,-0.015275716781616211,0.03480623662471771,0.17818096280097961,0.03480623662471771,0.17818096280097961,0.03480623662471771,0.17818096280097961,0.0,0,0,0.010351298376917839,7.937042028061114e-06,-6.393699732143432e-05,0.15140073001384735,1.2464081226301005,-64.50481414794922,25.775875091552734,0.0018781661055982113,-91.3374280663264,-56.31594467163086,23.294376373291016,0.001877479488030076,-3.0629889965057373,0.03399416481826685,8.18886947631836,-2.4814987182617188,-6.866175681352615e-07,8.556601524353027,88.27443906982069,10.540016174316406,3.8989481925964355,10.24985475840763
677,25.27136500011085,0.023120403289794922,-0.01636052131652832,0.03480623662471771,0.18410007655620575,0.03480623662471771,0.18410007655620575,0.03480623662471771,0.18410007655620575,0.0,0,0,0.01028931699693203,7.351720341830514e-06,-7.934287714306265e-05,0.1553095579147339,1.4073026883813498,-64.505126953125,25.7475528717041,0.0018781661055982113,-89.93012537794505,-56.31555938720703,23.294490814208984,0.0018797301454469562,-3.0690619945526123,0.010019155837657747,8.189567565917969,-2.453062057495117,1.5640398487448692e-06,8.549066543579102,86.86106338339243,10.519166946411133,3.908712387084961,10.148050175384077
678,25.30869345653642,0.021060466766357422,-0.014171361923217773,0.03480623662471771,0.1904870718717575,0.03480623662471771,0.1904870718717575,0.03480623662471771,0.1904870718717575,0.0,0,0,0.010312210768461227,7.676146196899936e-06,-7.129130244720727e-05,0.15744546055793762,1.2865627839868807,-64.50481414794922,25.722169876098633,0.0018781661055982113,-88.64356259395818,-56.31474304199219,23.29447364807129,0.0018772887997329235,-3.058899402618408,0.03369629839186408,8.190071105957031,-2.4276962280273438,-8.773058652877808e-07,8.542304992675781,85.58466319133976,10.50047492980957,3.9184207916259766,10.057960849654878
679,25.34602191296199,0.021294116973876953,-0.01364278793334961,0.03480623662471771,0.19626274704933167,0.03480623662471771,0.19626274704933167,0.03480623662471771,0.19626274704933167,0.0,0,0,0.010251011699438095,6.940343155292794e-06,-8.636355050839484e-05,0.16149917244911194,1.296764134881471,-64.5039291381836,25.696895599365234,0.0018781661055982113,-87.34679845907672,-56.31436538696289,23.294593811035156,0.0018796538934111595,-3.064850330352783,0.01035455668698583,8.189563751220703,-2.402301788330078,1.487787812948227e-06,8.534635543823242,84.28194812872391,10.479575157165527,3.9280688762664795,9.966277712219684
680,25.38335036938756,0.02393484115600586,-0.014534711837768555,0.03480623662471771,0.20210754871368408,0.03480623662471771,0.20210754871368408,0.03480623662471771,0.20210754871368408,0.0,0,0,0.010270513594150543,7.114369509508833e-06,-7.918599294498563e-05,0.16391906142234802,1.4601131357039208,-64.50227355957031,25.668943405151367,0.0018781661055982113,-85.8866853233728,-56.31355285644531,23.294586181640625,0.0018773650517687201,-3.054687976837158,0.033443570274408634,8.188720703125,-2.374357223510742,-8.010538294911385e-07,8.526002883911133,82.83199734653567,10.456131935119629,3.937654972076416,9.865118751084243
681,25.42067882581313,0.02178668975830078,-0.012516975402832031,0.03480623662471771,0.20867304503917694,0.03480623662471771,0.20867304503917694,0.03480623662471771,0.20867304503917694,0.0,0,0,0.010205725207924843,6.03530315856915e-06,-9.524021879769862e-05,0.16815078258514404,1.3228141994842701,-64.50018310546875,25.643903732299805,0.0018781661055982113,-84.56387112388855,-56.31319808959961,23.29471206665039,0.0018795776413753629,-3.060486316680908,0.010629390133022427,8.18698501586914,-2.349191665649414,1.4115357771515846e-06,8.51736068725586,81.50338480720762,10.432913780212402,3.947179079055786,9.773363603697467
682,25.4580072822387,0.022017955780029297,-0.011979341506958008,0.03480623662471771,0.21441209316253662,0.03480623662471771,0.21441209316253662,0.03480623662471771,0.21441209316253662,0.0,0,0,0.010226834565401077,6.223763193702325e-06,-8.735602023079991e-05,0.17059475183486938,1.3325020395002412,-64.49752044677734,25.618980407714844,0.0018781661055982113,-83.23136908438829,-56.31241226196289,23.294706344604492,0.0018771361792460084,-3.050262928009033,0.03323893185138311,8.185108184814453,-2.3242740631103516,-1.0299263522028923e-06,8.508715629577637,80.18110615637926,10.409744262695312,3.9566407203674316,9.68336708035028
683,25.49533573866427,0.024734020233154297,-0.012676715850830078,0.03480623662471771,0.22133348882198334,0.03480623662471771,0.22133348882198334,0.03480623662471771,0.22133348882198334,0.0,0,0,0.010162834078073502,5.1635943236760795e-06,-0.00010307876800652593,0.1747468113899231,1.4954088132547554,-64.49388885498047,25.5914249420166,0.0018781661055982113,-81.73596027113352,-56.31205368041992,23.294837951660156,0.0018795012729242444,-3.055908679962158,0.010865146989758883,8.181835174560547,-2.2965869903564453,1.3351673260331154e-06,8.498043060302734,78.68005159117138,10.381418228149414,3.966033935546875,9.581168382769654
684,25.53266419508984,0.022502422332763672,-0.010835409164428711,0.03480623662471771,0.2284863293170929,0.03480623662471771,0.2284863293170929,0.03480623662471771,0.2284863293170929,0.0,0,0,0.010175975039601326,5.298188625602052e-06,-9.711565508041531e-05,0.17750713229179382,1.348339557193583,-64.49000549316406,25.566753387451172,0.0018781661055982113,-80.38762071393992,-56.31126403808594,23.294836044311523,0.0018770599272102118,-3.045685052871704,0.03306042297360428,8.178741455078125,-2.2719173431396484,-1.1061783879995346e-06,8.488429069519043,77.34193566106819,10.355993270874023,3.975362539291382,9.491930138395997
685,25.56999265151541,0.02273106575012207,-0.010290384292602539,0.03480623662471771,0.23473982512950897,0.03480623662471771,0.23473982512950897,0.03480623662471771,0.23473982512950897,0.0,0,0,0.01010754331946373,4.090506990905851e-06,-0.00011385520338080823,0.1821221113204956,1.3632240238205213,-64.48554992675781,25.542203903198242,0.0018781661055982113,-79.02439669011939,-56.310916900634766,23.294965744018555,0.0018795012729242444,-3.0511481761932373,0.011084793205200926,8.174633026123047,-2.2472381591796875,1.3351673260331154e-06,8.47789478302002,75.97324851392614,10.328337669372559,3.984623432159424,9.401126629503919
